Interne Ausbildungsstätte Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. Die Ausbildungsstätten gehören zum Lehrbetrieb und werden durch diesen finanziert. Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet, wobei die Ausbildungsstätte als externes Ausbildungszentrum auftritt.|Wer finanziert die internen Ausbildungsstätten? | Die internen Ausbildungsstätten werden durch den Lehrbetrieb finanziert. 
Interne Ausbildungsstätte Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. Die Ausbildungsstätten gehören zum Lehrbetrieb und werden durch diesen finanziert. Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet, wobei die Ausbildungsstätte als externes Ausbildungszentrum auftritt.|Können in internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet werden? | Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet. 
Interne Ausbildungsstätte Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. Die Ausbildungsstätten gehören zum Lehrbetrieb und werden durch diesen finanziert. Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet, wobei die Ausbildungsstätte als externes Ausbildungszentrum auftritt.|In welcher Rolle tritt die Ausbildungsstätte auf, wenn sie Lernende von anderen Firmen ausbildet? | Die Ausbildungsstätte tritt als externes Ausbildungszentrum auf. 
Basislehrjahr Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb.|Was ist das Basislehrjahr? | Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. 
Basislehrjahr Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb.|Wo werden die Lernenden im Basislehrjahr ausgebildet? | in einer Vollzeitschule oder in einem externen Ausbildungszentrum 
Basislehrjahr Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb.|Was passiert nach der Basisausbildung? | sie in die betrieblichen Abläufe eingegliedert werden 
Basislehrjahr Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb.|Findet während der Basisausbildung ein Praktikum statt? | Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. 
Basislehrjahr Bei dieser Bildungsform werden die Lernenden im ersten oder manchmal auch in den ersten zwei Lehrjahren in einer Vollzeitschule oder in einem externen Ausbildungszentrum ausgebildet, bevor sie in die betrieblichen Abläufe eingegliedert werden. Während der Basisausbildung findet teilweise auch ein Praktikum im Lehrbetrieb statt. Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb.|Verfügen die Lernenden im Basislehrjahr über einen Lehrvertrag? | Die Lernenden verfügen bereits im Basislehrjahr über einen Lehrvertrag mit dem Lehrbetrieb. 
Sozial und pädagogisch motivierter Ausbildungsverbund Diese Verbundsform hat zum Ziel, benachteiligte Lernende optimal zu fördern. Dabei stehen primär soziale und pädagogische Überlegungen im Vordergrund. Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. Die Lehrbetriebe und die Lernenden werden jedoch von einer externen Organisation unterstützt. Diese Ausbildungsform eignet sich insbesondere im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest.|Was ist das Ziel eines sozial und pädagogisch motivierten Ausbildungsverbunds? | benachteiligte Lernende optimal zu fördern 
Sozial und pädagogisch motivierter Ausbildungsverbund Diese Verbundsform hat zum Ziel, benachteiligte Lernende optimal zu fördern. Dabei stehen primär soziale und pädagogische Überlegungen im Vordergrund. Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. Die Lehrbetriebe und die Lernenden werden jedoch von einer externen Organisation unterstützt. Diese Ausbildungsform eignet sich insbesondere im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest.|Welche Überlegungen stehen im Vordergrund bei einem sozial und pädagogisch motivierten Ausbildungsverbund? | soziale und pädagogische Überlegungen 
Sozial und pädagogisch motivierter Ausbildungsverbund Diese Verbundsform hat zum Ziel, benachteiligte Lernende optimal zu fördern. Dabei stehen primär soziale und pädagogische Überlegungen im Vordergrund. Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. Die Lehrbetriebe und die Lernenden werden jedoch von einer externen Organisation unterstützt. Diese Ausbildungsform eignet sich insbesondere im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest.|Könnten die Bildungsinhalte oft von nur einem Lehrbetrieb vermittelt werden? | Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. 
Sozial und pädagogisch motivierter Ausbildungsverbund Diese Verbundsform hat zum Ziel, benachteiligte Lernende optimal zu fördern. Dabei stehen primär soziale und pädagogische Überlegungen im Vordergrund. Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. Die Lehrbetriebe und die Lernenden werden jedoch von einer externen Organisation unterstützt. Diese Ausbildungsform eignet sich insbesondere im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest.|Wer unterstützt die Lehrbetriebe und Lernenden in einem sozial und pädagogisch motivierten Ausbildungsverbund? | eine externe Organisation 
Sozial und pädagogisch motivierter Ausbildungsverbund Diese Verbundsform hat zum Ziel, benachteiligte Lernende optimal zu fördern. Dabei stehen primär soziale und pädagogische Überlegungen im Vordergrund. Oftmals könnten die Bildungsinhalte von nur einem Lehrbetrieb vermittelt werden. Die Lehrbetriebe und die Lernenden werden jedoch von einer externen Organisation unterstützt. Diese Ausbildungsform eignet sich insbesondere im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest.|Für welchen Bereich eignet sich diese Ausbildungsform insbesondere? | im Bereich der zweijährigen beruflichen Grundbildungen mit eidgenössischem Berufsattest 
